work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,weekly_hours,age,gender,birthday,sun_sign,moon_sign,ascendant_sign,sign_type,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
2023,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M,47.24110302011765,40,Male,1983-09-03 22:28:24,Virgo,Cancer,Aquarius,Earth,6,5,6,6,5,8,7,9,10,7
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,32.44849700319995,40,Male,1983-10-26 09:42:17,Scorpio,Gemini,Libra,Water,,,,,,,,,,
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,30.122029235464062,45,Male,1978-01-20 17:31:26,Aquarius,Gemini,Taurus,Air,8,1,7,8,2,1,3,5,6,5
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,28.969337233039575,47,Male,1976-07-11 09:47:17,Cancer,Capricorn,Cancer,Water,,,,,,,,,,
2023,SE,FT,Analytics Engineer,230000,USD,230000,US,0,US,M,34.67534056035926,39,Male,1984-04-21 09:34:06,Taurus,Capricorn,Aries,Earth,,,,,,,,,,
2023,SE,FT,Analytics Engineer,143200,USD,143200,US,0,US,M,34.60740370894576,42,Male,1981-10-24 00:14:56,Scorpio,Virgo,Gemini,Water,5,4,4,6,3,4,4,5,6,4
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,36.770403381331064,29,Male,1994-04-03 12:26:33,Aries,Capricorn,Taurus,Fire,,,,,,,,,,
2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M,32.2731837906053,23,Female,2000-05-03 16:25:22,Taurus,Taurus,Leo,Earth,9,9,9,8,9,9,9,6,5,4
2023,MI,FT,Business Data Analyst,105000,USD,105000,US,50,US,L,37.18948179063646,34,Male,1989-02-15 16:30:47,Aquarius,Cancer,Gemini,Air,9,1,8,9,,,,,,
2023,MI,FT,Applied Data Scientist,1700000,INR,20670,IN,100,IN,L,43.48819010911027,29,Female,1994-11-09 20:02:39,Scorpio,Aquarius,Virgo,Water,2,5,1,1,,,,,,
2023,MI,FT,Data Analyst,38000,GBP,46178,GB,0,GB,M,35.30226373458919,33,Female,1990-06-03 17:34:54,Gemini,Libra,Scorpio,Air,6,10,6,5,,,,,,
2023,MI,FT,Data Analyst,35000,GBP,42533,GB,0,GB,M,35.013143178040984,28,Female,1995-04-16 14:16:43,Aries,Scorpio,Virgo,Fire,8,2,8,6,,,,,,
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,36.88092918936174,40,Male,1983-05-08 05:43:07,Taurus,Pisces,Aquarius,Earth,2,,,,,,,,,
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,34.85536297389788,42,Male,1981-07-17 18:30:07,Cancer,Aquarius,Scorpio,Water,8,2,7,9,7,10,10,,,
2023,SE,FT,Data Analyst,168400,USD,168400,US,0,US,M,37.584816199715576,32,Male,1991-04-13 13:48:21,Aries,Aries,Gemini,Fire,10,10,10,,,,,,,
2023,SE,FT,Data Analyst,105200,USD,105200,US,0,US,M,39.015900363670085,34,Male,1989-01-01 05:07:03,Capricorn,Libra,Libra,Earth,3,,,,,,,,,
2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L,32.63654789988213,28,Male,1995-04-19 20:47:03,Aries,Sagittarius,Virgo,Fire,7,3,7,,,,,,,
2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L,36.6820993724612,47,Male,1976-09-04 03:57:03,Virgo,Capricorn,Gemini,Earth,3,7,4,4,4,,,,,
2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M,38.348875939319896,32,Male,1991-10-03 04:05:52,Libra,Leo,Cancer,Air,3,1,3,2,3,2,6,5,5,4
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,37.15330533135494,35,Male,1988-01-20 18:00:52,Capricorn,Aquarius,Gemini,Earth,8,9,9,9,6,,,,,
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,31.039988454480145,26,Male,1997-11-21 11:07:41,Scorpio,Leo,Scorpio,Water,,,,,,,,,,
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.23330123954519,29,Male,1994-06-11 10:53:02,Gemini,Cancer,Cancer,Air,,,,,,,,,,
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,36.54926738329834,40,Male,1983-12-01 11:01:27,Sagittarius,Scorpio,Scorpio,Fire,,,,,,,,,,
2023,SE,FT,Analytics Engineer,120000,USD,120000,US,100,US,M,34.564634008036684,43,Male,1980-01-08 22:13:07,Capricorn,Libra,Cancer,Earth,5,2,5,7,2,2,2,4,5,3
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,34.85993626430072,36,Male,1987-08-24 17:08:50,Virgo,Virgo,Scorpio,Earth,9,9,9,9,9,5,,,,
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,40.86809826923212,42,Male,1981-08-16 08:28:09,Leo,Pisces,Cancer,Fire,1,7,1,2,,,,,,
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,34.8460044592063,39,Male,1984-12-20 07:21:31,Sagittarius,Sagittarius,Libra,Fire,2,1,1,3,3,2,,,,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,42.35129293518669,38,Male,1985-02-04 10:44:39,Aquarius,Cancer,Capricorn,Air,,,,,,,,,,
2023,SE,FT,Data Analyst,45000,GBP,54685,CF,100,CF,M,49.52738832194055,36,Male,1987-05-16 08:13:06,Taurus,Capricorn,Cancer,Earth,10,5,10,9,,,,,,
2023,SE,FT,Data Analyst,35000,GBP,42533,CF,100,CF,M,48.677851791415456,29,Female,1994-07-20 23:56:18,Cancer,Capricorn,Taurus,Water,2,7,1,3,,,,,,
2023,SE,FT,Data Engineer,241000,USD,241000,US,0,US,M,39.631848195783476,38,Male,1985-07-14 15:24:13,Cancer,Gemini,Virgo,Water,9,8,10,8,9,4,1,2,3,1
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,34.479192723397254,34,Male,1989-09-23 20:49:17,Libra,Cancer,Aquarius,Air,7,5,7,8,7,4,10,10,10,8
2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,32.240555128332616,37,Male,1986-06-05 08:13:40,Gemini,Taurus,Taurus,Air,1,,,,,,,,,
2023,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,36.854492773339565,34,Male,1989-11-16 02:20:29,Scorpio,Cancer,Cancer,Water,4,,,,,,,,,
2023,MI,FT,Data Scientist,55000,GBP,66837,GB,0,GB,M,39.378939182240465,30,Female,1993-04-18 12:23:25,Aries,Pisces,Leo,Fire,8,,,,,,,,,
2023,MI,FT,Data Scientist,45000,GBP,54685,GB,0,GB,M,40.87788214977242,26,Male,1997-09-15 06:38:41,Virgo,Pisces,Libra,Earth,,,,,,,,,,
2020,EX,FT,Staff Data Analyst,15000,USD,15000,NG,0,CA,M,45.66471419053661,54,Female,1966-12-14 18:45:27,Sagittarius,Capricorn,Cancer,Fire,5,6,4,5,2,,,,,
2023,MI,FT,ETL Engineer,70000,GBP,85066,GB,100,GB,M,41.168333393352945,28,Male,1995-02-03 20:58:34,Aquarius,Aries,Virgo,Air,4,,,,,,,,,
2023,MI,FT,ETL Engineer,47500,GBP,57723,GB,100,GB,M,35.82948940750131,32,Female,1991-03-25 05:54:52,Aries,Leo,Aries,Fire,,,,,,,,,,
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,30.325869173301772,21,Male,2002-06-01 22:04:25,Gemini,Aquarius,Scorpio,Air,6,3,6,7,7,8,7,3,2,1
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,34.90196487375338,19,Female,2004-07-23 22:30:23,Leo,Libra,Capricorn,Fire,6,8,7,5,7,7,6,1,1,
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,33.18535728065524,27,Male,1996-03-06 23:11:51,Pisces,Libra,Virgo,Water,5,,,,,,,,,
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,35.98116557355549,37,Male,1986-08-02 23:24:40,Leo,Cancer,Capricorn,Fire,6,5,6,7,,,,,,
2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,28.33445647822065,28,Male,1995-09-09 14:04:16,Virgo,Pisces,Libra,Earth,10,,,,,,,,,
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,36.652359176894095,31,Male,1992-11-15 00:01:44,Scorpio,Cancer,Gemini,Water,5,1,5,6,1,3,8,6,6,5
2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M,35.63173979339336,40,Male,1983-02-03 17:59:39,Aquarius,Scorpio,Gemini,Air,8,4,7,9,9,5,4,5,6,4
2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,37.66150068931508,45,Male,1978-08-27 08:39:53,Virgo,Gemini,Leo,Earth,1,10,,,,,,,,
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,38.53119373705444,28,Male,1995-02-23 00:55:54,Pisces,Sagittarius,Virgo,Water,5,2,4,3,10,2,5,3,3,2
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,41.341767019086696,30,Male,1993-03-06 23:54:53,Pisces,Leo,Virgo,Water,5,10,5,,,,,,,
2023,MI,FT,Research Engineer,230000,USD,230000,US,0,US,M,37.101668203447005,26,Male,1997-12-18 17:19:09,Sagittarius,Leo,Aries,Fire,8,5,8,10,10,,,,,
2023,MI,FT,Research Engineer,200000,USD,200000,US,0,US,M,36.400849229766855,28,Male,1995-03-10 03:36:38,Pisces,Gemini,Scorpio,Water,3,7,3,2,8,1,3,2,2,
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,36.98190316108129,33,Male,1990-03-11 05:25:40,Pisces,Virgo,Sagittarius,Water,2,8,2,1,1,6,1,1,1,
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,33.33882731875709,33,Male,1990-05-02 07:26:30,Taurus,Leo,Pisces,Earth,1,5,1,,,,,,,
2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,37.011002426396885,36,Male,1987-01-07 08:26:06,Capricorn,Aries,Scorpio,Earth,1,4,1,,,,,,,
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,39.02028417186216,50,Male,1973-08-16 15:25:37,Leo,Pisces,Libra,Fire,9,4,9,10,6,3,8,,,
2023,SE,FT,Data DevOps Engineer,50000,EUR,53654,FR,50,FR,S,40.759873814673774,48,Female,1975-10-10 10:02:24,Libra,Sagittarius,Scorpio,Air,9,,,,,,,,,
2023,EX,FT,Data Engineer,220000,USD,220000,US,0,US,M,35.95093172492775,62,Male,1961-08-10 20:26:36,Leo,Leo,Sagittarius,Fire,7,7,7,6,8,1,1,7,10,8
2023,EX,FT,Data Engineer,205000,USD,205000,US,0,US,M,36.48877444479721,43,Male,1980-02-26 05:46:55,Pisces,Cancer,Scorpio,Water,2,7,,,,,,,,
2023,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M,37.01535890960333,26,Male,1997-02-18 02:46:59,Aquarius,Cancer,Libra,Air,4,8,3,3,,,,,,
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,37.96148950031183,30,Male,1993-11-23 20:11:24,Sagittarius,Aries,Taurus,Fire,6,,,,,,,,,
2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,34.82501319346434,45,Male,1978-05-27 14:48:20,Gemini,Aquarius,Leo,Air,9,6,9,10,,,,,,
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,40.360016171196385,32,Male,1991-01-18 14:06:30,Capricorn,Aquarius,Pisces,Earth,10,,,,,,,,,
2023,SE,FT,Computer Vision Engineer,215000,USD,215000,US,0,US,M,42.170412663537114,37,Male,1986-10-07 00:29:46,Libra,Scorpio,Taurus,Air,5,6,5,5,8,,,,,
2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,0,US,M,26.48053110433084,31,Male,1992-05-19 01:35:24,Taurus,Sagittarius,Sagittarius,Earth,5,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,40.66990144065298,42,Male,1981-08-07 10:23:02,Leo,Scorpio,Leo,Fire,,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,31.68126482704138,42,Male,1981-04-12 01:24:57,Aries,Cancer,Scorpio,Fire,5,8,,,,,,,,
2023,SE,FT,Data Scientist,224000,USD,224000,CA,0,CA,M,42.06486481603337,34,Male,1989-07-23 14:35:47,Leo,Aries,Virgo,Fire,10,,,,,,,,,
2023,SE,FT,Data Scientist,176000,USD,176000,CA,0,CA,M,48.45068764143815,36,Male,1987-09-15 17:31:19,Virgo,Cancer,Sagittarius,Earth,8,6,9,8,8,3,,,,
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,38.792403028199764,30,Male,1993-09-06 00:26:40,Virgo,Taurus,Aries,Earth,5,,,,,,,,,
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,34.58435717984476,30,Female,1993-07-06 21:34:57,Cancer,Aquarius,Sagittarius,Water,7,2,7,5,8,9,2,1,1,
2023,EN,FT,Data Engineer,1400000,INR,17022,IN,100,IN,L,41.21272005356898,19,Female,2004-06-11 22:47:09,Gemini,Aries,Gemini,Air,,,,,,,,,,
2023,SE,FT,Applied Data Scientist,100000,AUD,68318,AU,100,FI,M,45.841811080322024,40,Female,1983-04-16 03:34:32,Aries,Gemini,Cancer,Fire,8,9,8,9,8,3,2,3,4,2
2023,MI,FT,AI Developer,100000,SGD,75020,FI,0,FI,M,50.03439282496789,34,Male,1989-07-12 09:22:32,Cancer,Scorpio,Libra,Water,9,1,9,10,10,8,3,2,3,1
2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,34.71686908596088,36,Male,1987-09-18 01:17:48,Virgo,Cancer,Taurus,Earth,4,3,5,5,4,,,,,
2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,44.22560230679718,39,Male,1984-09-01 22:56:30,Virgo,Sagittarius,Aquarius,Earth,6,8,6,6,8,10,7,8,9,7
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,38.63903447781426,48,Male,1975-08-24 03:24:36,Virgo,Pisces,Taurus,Earth,3,,,,,,,,,
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,36.82526673915687,38,Male,1985-03-28 10:38:23,Aries,Gemini,Pisces,Fire,,,,,,,,,,
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,32.15233417335229,46,Male,1977-09-03 13:37:19,Virgo,Taurus,Libra,Earth,10,7,10,9,8,8,10,,,
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,39.494010720945134,41,Male,1982-10-05 16:17:20,Libra,Taurus,Sagittarius,Air,9,4,9,9,,,,,,
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,30.946456531724383,32,Male,1991-11-16 14:13:59,Scorpio,Pisces,Sagittarius,Water,10,,,,,,,,,
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,38.36889158537314,41,Male,1982-05-06 04:48:09,Taurus,Libra,Capricorn,Earth,3,8,4,,,,,,,
2023,EX,FT,Head of Data,329500,USD,329500,US,0,US,M,33.996802483652964,62,Male,1961-08-05 02:31:47,Leo,Gemini,Aries,Fire,4,1,4,2,5,10,9,5,6,5
2023,EX,FT,Head of Data,269600,USD,269600,US,0,US,M,38.562199477945356,54,Male,1969-06-01 21:39:35,Gemini,Capricorn,Scorpio,Air,7,1,6,5,1,10,5,10,,
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,37.68601045039488,45,Male,1978-01-08 02:43:27,Capricorn,Capricorn,Virgo,Earth,4,3,3,3,10,9,,,,
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,33.069579248201116,37,Female,1986-01-06 01:25:47,Capricorn,Scorpio,Leo,Earth,4,2,4,4,2,5,3,3,4,2
2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,34.07272739468431,34,Male,1989-08-21 19:17:04,Leo,Taurus,Sagittarius,Fire,8,4,8,9,8,6,,,,
2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,37.20687740124363,43,Male,1980-08-03 01:58:50,Leo,Taurus,Pisces,Fire,4,1,4,3,6,5,6,7,8,6
2023,MI,FT,AI Developer,200000,USD,200000,US,100,US,M,37.65655485561737,30,Male,1993-12-20 23:03:32,Sagittarius,Pisces,Cancer,Fire,5,,,,,,,,,
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,36.25003125960033,41,Male,1982-10-04 06:38:33,Libra,Aries,Leo,Air,2,8,2,1,3,3,2,3,4,2
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,38.80793538636965,35,Male,1988-05-26 14:25:47,Gemini,Libra,Leo,Air,10,2,10,10,7,9,4,4,5,3
2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,40.603949111268285,57,Male,1966-05-02 03:04:04,Taurus,Libra,Sagittarius,Earth,4,8,3,,,,,,,
2023,EX,FT,Data Engineer,115000,USD,115000,US,0,US,M,38.82124447808695,52,Male,1971-09-20 12:56:49,Virgo,Libra,Libra,Earth,,,,,,,,,,
2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,35.6236074923864,42,Male,1981-03-26 18:12:53,Aries,Sagittarius,Leo,Fire,,,,,,,,,,
2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,41.28367015418353,38,Male,1985-10-18 02:28:23,Libra,Sagittarius,Cancer,Air,4,5,4,3,3,7,4,5,5,4
2023,SE,FT,Data Scientist,239000,USD,239000,US,0,US,L,38.90034523076689,39,Male,1984-05-14 20:39:09,Taurus,Scorpio,Libra,Earth,7,1,6,7,1,2,1,2,2,
2023,SE,FT,Data Scientist,122900,USD,122900,US,0,US,L,41.917804283395135,40,Male,1983-06-17 14:00:54,Gemini,Virgo,Leo,Air,10,1,9,,,,,,,
2023,SE,FT,Data Scientist,237000,USD,237000,US,0,US,M,39.215376465153284,42,Male,1981-03-23 18:50:06,Aries,Scorpio,Leo,Fire,,,,,,,,,,
2023,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M,33.51687318989999,38,Male,1985-08-09 18:30:53,Leo,Taurus,Scorpio,Fire,8,6,8,7,8,2,,,,
2023,SE,FT,Data Science Manager,191765,USD,191765,US,0,US,M,33.60105022487481,36,Male,1987-02-03 19:31:13,Aquarius,Aries,Cancer,Air,7,,,,,,,,,
2023,SE,FT,Data Science Manager,134236,USD,134236,US,0,US,M,27.784206182994737,47,Male,1976-07-17 06:23:20,Cancer,Aries,Gemini,Water,2,,,,,,,,,
2023,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M,35.84442271705767,40,Male,1983-07-12 22:30:49,Cancer,Leo,Sagittarius,Water,6,7,6,7,6,,,,,
2023,SE,FT,Analytics Engineer,112000,USD,112000,US,100,US,M,37.103817537334685,26,Male,1997-02-08 05:51:44,Aquarius,Aquarius,Scorpio,Air,2,3,2,2,10,2,,,,
2022,SE,FT,Data Scientist,84000,EUR,88256,ES,100,GB,L,39.77801622343974,39,Male,1983-03-08 12:24:47,Pisces,Capricorn,Cancer,Water,,,,,,,,,,
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,37.48677097454272,20,Male,2003-02-23 20:06:30,Pisces,Sagittarius,Leo,Water,7,4,6,5,4,,,,,
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,37.058302588011095,21,Male,2002-10-06 06:40:38,Libra,Libra,Leo,Air,2,2,1,3,1,,,,,
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,33.07134065825637,37,Male,1986-09-16 12:15:45,Virgo,Pisces,Libra,Earth,,,,,,,,,,
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,40.84356387112785,39,Male,1984-10-17 03:44:11,Libra,Cancer,Cancer,Air,3,,,,,,,,,
2023,SE,FT,Research Engineer,293000,USD,293000,US,0,US,M,33.199423735023615,37,Male,1986-08-15 05:28:31,Leo,Sagittarius,Gemini,Fire,2,6,2,4,7,9,5,5,6,4
2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M,36.21375722733853,41,Male,1982-03-08 03:08:25,Pisces,Leo,Scorpio,Water,,,,,,,,,,
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,38.12506509535075,41,Male,1982-03-16 13:10:52,Pisces,Sagittarius,Taurus,Water,,,,,,,,,,
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,38.78996512939559,39,Male,1984-06-01 23:11:34,Gemini,Cancer,Scorpio,Air,6,7,5,6,,,,,,
2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,35.95242675092003,42,Male,1981-05-24 11:24:18,Gemini,Aquarius,Gemini,Air,,,,,,,,,,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,38.575660357260176,37,Male,1986-02-06 23:52:09,Aquarius,Capricorn,Virgo,Air,5,4,5,5,3,5,3,3,4,2
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,36.31631288421163,41,Male,1982-03-25 07:40:49,Aries,Aries,Capricorn,Fire,,,,,,,,,,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,45.976979874949905,45,Male,1978-08-23 22:38:42,Virgo,Taurus,Aquarius,Earth,6,2,6,7,7,5,6,8,9,7
2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M,39.9627987956779,37,Male,1986-06-27 14:48:16,Cancer,Pisces,Virgo,Water,9,,,,,,,,,
2023,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M,33.4351725257591,41,Male,1982-03-05 22:37:44,Pisces,Cancer,Virgo,Water,,,,,,,,,,
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,42.31817793945481,33,Female,1990-07-18 07:15:50,Cancer,Gemini,Leo,Water,,,,,,,,,,
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,47.66514799108495,43,Female,1980-05-18 00:25:54,Taurus,Cancer,Aquarius,Earth,2,4,3,4,6,6,6,8,9,7
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,30.941988992310694,39,Male,1984-11-25 10:51:31,Sagittarius,Capricorn,Scorpio,Fire,,,,,,,,,,
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,37.039747309386385,44,Male,1979-08-10 11:04:18,Leo,Pisces,Leo,Fire,,,,,,,,,,
2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,M,38.918561182939825,32,Male,1991-08-12 05:21:13,Leo,Virgo,Gemini,Fire,2,3,3,3,3,3,8,7,7,5
2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,M,39.509848735224985,46,Male,1977-01-25 17:47:29,Aquarius,Aries,Gemini,Air,8,,,,,,,,,
2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M,35.94427526857328,34,Male,1989-07-09 04:12:30,Cancer,Virgo,Aries,Water,3,5,3,4,4,2,9,8,9,6
2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,M,33.99300845033144,42,Male,1981-12-14 21:38:25,Sagittarius,Leo,Gemini,Fire,6,2,6,7,3,4,4,5,6,4
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,39.25669599919863,44,Male,1979-02-21 04:59:40,Pisces,Sagittarius,Scorpio,Water,3,1,3,1,2,8,9,,,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,36.64865662819633,49,Male,1974-08-26 18:54:33,Virgo,Sagittarius,Sagittarius,Earth,8,,,,,,,,,
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,32.55310696652501,44,Male,1979-10-09 21:25:16,Libra,Gemini,Pisces,Air,6,2,7,6,4,5,6,7,8,6
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,38.1809848382531,42,Male,1981-07-27 22:23:06,Leo,Gemini,Capricorn,Fire,6,5,6,7,6,8,8,10,,
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,36.40455248444103,52,Male,1971-11-10 12:18:34,Scorpio,Leo,Scorpio,Water,,,,,,,,,,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,37.03722344352597,35,Male,1988-03-09 20:51:40,Pisces,Scorpio,Leo,Water,,,,,,,,,,
2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M,34.02676554315902,45,Male,1978-04-26 20:43:45,Taurus,Sagittarius,Virgo,Earth,7,2,,,,,,,,
2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M,33.41996752766314,46,Male,1977-08-12 01:43:20,Leo,Cancer,Pisces,Fire,5,3,5,3,2,2,5,6,8,6
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,37.05514954038477,36,Male,1987-11-23 19:34:56,Sagittarius,Capricorn,Aries,Fire,7,8,6,8,6,,,,,
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,36.63058306829233,33,Male,1990-02-22 21:00:46,Pisces,Aquarius,Leo,Water,6,5,6,5,5,10,5,4,5,3
2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M,35.33537283456271,39,Male,1984-08-20 20:28:12,Leo,Gemini,Sagittarius,Fire,7,5,7,7,10,,,,,
2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M,28.078138926186732,42,Male,1981-10-08 00:17:06,Libra,Aquarius,Taurus,Air,5,9,5,6,3,5,5,6,7,5
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,35.132689287632196,47,Male,1976-02-05 00:27:49,Aquarius,Aries,Virgo,Air,5,7,4,4,9,7,10,2,3,1
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,36.98345701774139,37,Male,1986-06-08 06:46:10,Gemini,Gemini,Aries,Air,1,2,2,3,9,,,,,
2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M,36.772707594830464,43,Male,1980-09-08 14:21:40,Virgo,Virgo,Libra,Earth,10,10,10,8,,,,,,
2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M,35.76867431105166,29,Male,1994-12-18 01:04:43,Sagittarius,Gemini,Leo,Fire,4,10,4,3,1,3,7,5,5,3
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,43.81718785410283,33,Male,1990-07-26 17:19:19,Leo,Libra,Libra,Fire,8,10,9,8,6,8,2,2,2,
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,38.24122998190165,35,Male,1988-01-04 10:21:36,Capricorn,Cancer,Sagittarius,Earth,,,,,,,,,,
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,39.74393890090775,42,Male,1981-07-21 22:21:15,Cancer,Pisces,Sagittarius,Water,6,,,,,,,,,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,35.6364879632656,40,Male,1983-03-10 02:29:05,Pisces,Capricorn,Scorpio,Water,,,,,,,,,,
2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M,36.71401087847854,43,Male,1980-04-02 18:37:40,Aries,Scorpio,Leo,Fire,8,3,,,,,,,,
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M,29.96158894020293,43,Male,1980-08-23 14:16:38,Virgo,Capricorn,Libra,Earth,10,3,10,8,,,,,,
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,35.88693735345944,41,Male,1982-07-13 15:21:21,Cancer,Aries,Virgo,Water,9,,,,,,,,,
